Project,Year,Date,Site,Treatment,PlotID,Individual_nr,ID,Taxon,Trait,Value,Elevation_m,Latitude_N,Longitude_E
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,AYI2154,festuca rubra,LDMC,0.3816793893129771,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,AYI2154,festuca rubra,C_percent,40.67,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,AYI2154,festuca rubra,N_percent,1.3,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,AYI2154,festuca rubra,CN_ratio,31.284615384615385,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,AYI2154,festuca rubra,dN15_permil,-0.8694310188293499,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,AYI2154,festuca rubra,dC13_permil,-34.17331710815429,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,AYI2154,festuca rubra,P_percent,0.07971347373497512,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,1,AYI2154,festuca rubra,NP_ratio,16.30840984702454,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,Plant_Height_cm,10,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,Wet_Mass_g,0.01015,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,Dry_Mass_g,0.004,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,Leaf_Thickness_mm,0.26466666666666666,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,Leaf_Area_cm2,0.412,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,SLA_cm2_g,102.99999999999999,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,LDMC,0.39408866995073893,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,C_percent,41.042965493840335,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,N_percent,1.2385737763934683,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,CN_ratio,33.1372795679164,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,dN15_permil,-0.29800000000000004,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,dC13_permil,-33.66,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,P_percent,0.06155788215162622,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AYJ3741,festuca rubra,NP_ratio,20.120474147285915,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,Plant_Height_cm,5,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,Wet_Mass_g,0.010159999999999999,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,Dry_Mass_g,0.004200000000000001,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,Leaf_Thickness_mm,0.197,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,Leaf_Area_cm2,0.507,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,SLA_cm2_g,120.7142857142857,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,LDMC,0.41338582677165364,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,C_percent,41.32,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,N_percent,1.38,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,CN_ratio,29.94202898550725,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,dN15_permil,-0.81403601169586,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,dC13_permil,-33.9221879577637,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,P_percent,0.08972433416987102,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,2,AYK9760,festuca rubra,NP_ratio,15.380442917384133,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZE5849,equisetum scirpoides,Plant_Height_cm,1,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZE5849,equisetum scirpoides,Wet_Mass_g,0.0252,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZE5849,equisetum scirpoides,Dry_Mass_g,0.009,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZE5849,equisetum scirpoides,Leaf_Thickness_mm,0.2806666666666667,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZE5849,equisetum scirpoides,Leaf_Area_cm2,0.9480000000000001,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZE5849,equisetum scirpoides,SLA_cm2_g,105.33333333333334,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZE5849,equisetum scirpoides,LDMC,0.3571428571428571,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,Plant_Height_cm,5,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,Wet_Mass_g,0.010733333333333334,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,Dry_Mass_g,0.003666666666666667,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,Leaf_Thickness_mm,0.20533333333333334,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,Leaf_Area_cm2,0.3794444444444445,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,SLA_cm2_g,103.48484848484848,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,LDMC,0.3416149068322981,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,C_percent,25.587994832049382,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,N_percent,2.182634869175298,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,CN_ratio,11.723442703780192,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,dN15_permil,3.91714115142822,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,dC13_permil,-27.8295305633545,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,P_percent,0.20020274783512915,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,AZF1475,dryas octopetala,NP_ratio,10.90212243726415,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,Plant_Height_cm,7,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,Wet_Mass_g,0.0235,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,Dry_Mass_g,0.0085,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,Leaf_Thickness_mm,0.21733333333333332,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,Leaf_Area_cm2,1.296,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,SLA_cm2_g,152.47058823529412,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,LDMC,0.3617021276595745,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,C_percent,42.08303773768687,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,N_percent,1.4972751450884247,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,CN_ratio,28.10641576181482,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,dN15_permil,3.13906559944153,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,dC13_permil,-30.2095923614502,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,P_percent,0.11180944451514119,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,3,AZG0257,poa arctica,NP_ratio,13.391311901971433,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,Plant_Height_cm,4,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,Wet_Mass_g,0.4644,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,Dry_Mass_g,0.092,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,Leaf_Thickness_mm,0.2063333333333333,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,Leaf_Area_cm2,10.724,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,SLA_cm2_g,116.56521739130436,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,LDMC,0.19810508182601205,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,C_percent,36.34,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,N_percent,2.58,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,CN_ratio,14.085271317829458,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,dN15_permil,1.73301076889038,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,dC13_permil,-28.754894409179702,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,P_percent,0.14051209690907007,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-5,3,AZH6813,equisetum arvense,NP_ratio,18.36140842499562,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,Plant_Height_cm,3.8,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,Wet_Mass_g,0.027899999999999998,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,Dry_Mass_g,0.007,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,Leaf_Thickness_mm,0.21066666666666667,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,Leaf_Area_cm2,1.1103333333333334,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,SLA_cm2_g,158.61904761904762,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,LDMC,0.2508960573476703,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,C_percent,43.174354741572365,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,N_percent,3.127480923931207,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,CN_ratio,13.80483391959517,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,dN15_permil,-3.69443913459778,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,dC13_permil,-29.9457030487061,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,P_percent,0.15231104282917085,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,1,AZI7800,bistorta vivipara,NP_ratio,20.533513958268472,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,BZL0848,equisetum arvense,Plant_Height_cm,5,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,BZL0848,equisetum arvense,Leaf_Thickness_mm,0.4216666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,BZL0848,equisetum arvense,C_percent,38.755,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,BZL0848,equisetum arvense,N_percent,2.944,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,BZL0848,equisetum arvense,CN_ratio,13.164062500000002,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,BZL0848,equisetum arvense,dN15_permil,2.075,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,BZL0848,equisetum arvense,dC13_permil,-27.936999999999998,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,BZL0848,equisetum arvense,P_percent,0.19508471595480453,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,BZL0848,equisetum arvense,NP_ratio,15.090879803633818,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,Plant_Height_cm,3,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,Wet_Mass_g,0.021599999999999998,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,Dry_Mass_g,0.005666666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,Leaf_Thickness_mm,0.20266666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,Leaf_Area_cm2,0.8876666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,SLA_cm2_g,156.6470588235294,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,LDMC,0.26234567901234573,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,C_percent,43.96,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,N_percent,2.02,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,CN_ratio,21.762376237623762,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,dN15_permil,-6.50396347045898,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,dC13_permil,-32.1552278137207,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,P_percent,0.04597356587463385,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,2,AZW3716,bistorta vivipara,NP_ratio,43.93829283350294,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,Plant_Height_cm,0.5,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,Wet_Mass_g,0.009777777777777778,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,Dry_Mass_g,0.004,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,Leaf_Thickness_mm,0.22533333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,Leaf_Area_cm2,0.4408888888888889,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,SLA_cm2_g,110.22222222222221,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,LDMC,0.4090909090909091,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,C_percent,44.96,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,N_percent,1.79,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,CN_ratio,25.11731843575419,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,dN15_permil,-4.05710506439209,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,dC13_permil,-28.4433023071289,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,P_percent,0.05626406549668021,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AZY6738,salix polaris,NP_ratio,31.814266960598797,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,4,AZZ4571,bistorta vivipara,Plant_Height_cm,2,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,4,AZZ4571,bistorta vivipara,Wet_Mass_g,0.012499999999999999,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,4,AZZ4571,bistorta vivipara,Dry_Mass_g,0.004,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,4,AZZ4571,bistorta vivipara,Leaf_Thickness_mm,0.267,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,4,AZZ4571,bistorta vivipara,Leaf_Area_cm2,0.4676666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,4,AZZ4571,bistorta vivipara,SLA_cm2_g,116.91666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,4,AZZ4571,bistorta vivipara,LDMC,0.32,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,Plant_Height_cm,0.5,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,Wet_Mass_g,0.007218181818181818,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,Dry_Mass_g,0.0023636363636363633,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,Leaf_Thickness_mm,0.211,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,Leaf_Area_cm2,0.3187272727272727,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,SLA_cm2_g,134.84615384615384,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,LDMC,0.327455919395466,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,C_percent,46.47500035524777,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,N_percent,1.5757293997354367,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,CN_ratio,29.49427761076926,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,dN15_permil,-6.3580000000000005,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,dC13_permil,-30.538999999999998,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,P_percent,0.07522566211616184,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,BAB4991,salix polaris,NP_ratio,20.94670030690098,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,Plant_Height_cm,2,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,Wet_Mass_g,0.0099375,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,Dry_Mass_g,0.00375,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,Leaf_Thickness_mm,0.23600000000000002,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,Leaf_Area_cm2,0.4105,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,SLA_cm2_g,109.46666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,LDMC,0.3773584905660377,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,C_percent,42.09,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,N_percent,1.51,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,CN_ratio,27.874172185430467,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,dN15_permil,-5.39420124053955,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,dC13_permil,-32.015984191894496,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,P_percent,0.1069959643850368,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAD7413,dryas octopetala,NP_ratio,14.112681807008144,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,Plant_Height_cm,8,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,Wet_Mass_g,0.0025804347826086957,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,Dry_Mass_g,0.0012608695652173913,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,Leaf_Thickness_mm,0.6803333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,Leaf_Area_cm2,0.09495652173913044,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,SLA_cm2_g,75.3103448275862,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,LDMC,0.4886267902274642,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,C_percent,50.51,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,N_percent,1.13,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,CN_ratio,44.69911504424779,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,dN15_permil,-3.38703723907471,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,dC13_permil,-29.121216430664102,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,P_percent,0.07826309142389237,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,3,BAE4639,cassiope tetragona,NP_ratio,14.438478974458583,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,Plant_Height_cm,0.1,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,Wet_Mass_g,0.01222,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,Dry_Mass_g,0.004399999999999999,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,Leaf_Thickness_mm,0.15666666666666668,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,Leaf_Area_cm2,0.8356,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,SLA_cm2_g,189.90909090909093,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,LDMC,0.3600654664484451,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,C_percent,42.79,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,N_percent,2.67,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,CN_ratio,16.026217228464418,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,dN15_permil,-4.18702697753906,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,dC13_permil,-28.6217195129395,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,P_percent,0.024365977908948122,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-10,3,BAF3752,trisetum spicatum,NP_ratio,109.5790207960204,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,2,BAG1180,cassiope tetragona,Plant_Height_cm,7.5,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,2,BAG1180,cassiope tetragona,Wet_Mass_g,0.0023016129032258064,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,2,BAG1180,cassiope tetragona,Dry_Mass_g,0.0014193548387096773,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,2,BAG1180,cassiope tetragona,Leaf_Thickness_mm,0.229,80,78.183,15.75
